shipment_id,route_id,ship_ts_utc,service_start_local,service_end_local,tz_offset_minutes
4052,R007,2026-03-10T00:12:00+00:00,2026-03-11T00:03:00,2026-03-11T03:09:00,330
4053,R007,2026-03-11T16:21:00Z,2026-03-11T22:01:00,2026-03-12T01:29:00,330
4054,R007,2026-03-11T01:25:00+00:00,2026-03-11T20:28:00,2026-03-11T23:51:00,330
4055,R007,2026-03-11T21:57:00Z,2026-03-11T20:27:00,2026-03-11T23:48:00,330
4056,R007,2026-03-10T22:44:00+00:00,2026-03-11T20:18:00,2026-03-11T23:44:00,330
4057,R007,2026-03-11T15:54:00+00:00,2026-03-11T21:51:00,2026-03-12T01:50:00,330
4058,R007,2026-03-12T01:48:00Z,2026-03-11T22:00:00,2026-03-12T01:47:00,330
4059,R007,2026-03-12T00:26:00Z,2026-03-11T22:10:00,2026-03-12T01:10:00,330
4060,R007,2026-03-12T00:10:00+00:00,2026-03-11T20:45:00,2026-03-12T00:03:00,330
4061,R007,2026-03-11T00:06:00+00:00,2026-03-11T11:22:00,2026-03-11T14:16:00,330
4062,R007,2026-03-10T00:00:00Z,2026-03-10T23:44:00,2026-03-11T02:56:00,330
4063,R007,2026-03-10T23:16:00+00:00,2026-03-11T00:11:00,2026-03-11T02:44:00,330
4064,R007,2026-03-11T01:14:00+00:00,2026-03-10T23:44:00,2026-03-11T03:04:00,330
4065,R007,2026-03-12T00:12:00Z,2026-03-11T22:20:00,2026-03-12T01:11:00,330
4066,R007,2026-03-10T02:16:00Z,2026-03-11T04:53:00,2026-03-11T08:16:00,330
4067,R007,2026-03-11T01:38:00+00:00,2026-03-11T20:22:00,2026-03-12T00:08:00,330
4068,R007,2026-03-11T00:05:00+00:00,2026-03-11T05:14:00,2026-03-11T07:55:00,330
4069,R007,2026-03-10T18:39:00+00:00,2026-03-11T00:00:00,2026-03-11T03:07:00,330
4070,R007,2026-03-11T15:54:00Z,2026-03-11T22:10:00,2026-03-12T01:17:00,330
4071,R007,2026-03-11T21:43:00+00:00,2026-03-11T20:28:00,2026-03-11T23:41:00,330
4072,R007,2026-03-11T23:52:00+00:00,2026-03-11T11:43:00,2026-03-11T14:46:00,330
4073,R007,2026-03-11T02:36:00+00:00,2026-03-11T22:12:00,2026-03-12T01:33:00,330
4074,R007,2026-03-10T23:53:00Z,2026-03-11T04:51:00,2026-03-11T08:04:00,330
4075,R007,2026-03-12T01:20:00+00:00,2026-03-11T20:14:00,2026-03-11T23:48:00,330
4076,R007,2026-03-11T02:39:00+00:00,2026-03-11T11:31:00,2026-03-11T14:48:00,330
4077,R007,2026-03-11T02:39:00+00:00,2026-03-11T05:20:00,2026-03-11T08:15:00,330
4078,R007,2026-03-10T23:42:00+00:00,2026-03-11T04:40:00,2026-03-11T08:05:00,330
4079,R007,2026-03-11T01:50:00+00:00,2026-03-11T11:37:00,2026-03-11T14:24:00,330
4080,R007,2026-03-10T21:15:00+00:00,2026-03-11T21:42:00,2026-03-12T01:33:00,330
4081,R007,2026-03-12T03:35:00+00:00,2026-03-12T11:49:00,2026-03-12T14:25:00,330
4082,R007,2026-03-13T01:09:00Z,2026-03-12T11:13:00,2026-03-12T14:48:00,330
4083,R007,2026-03-12T00:31:00+00:00,2026-03-12T11:50:00,2026-03-12T14:24:00,330
4084,R007,2026-03-12T00:04:00Z,2026-03-12T05:02:00,2026-03-12T08:05:00,330
4085,R007,2026-03-11T23:48:00Z,2026-03-12T22:15:00,2026-03-13T01:35:00,330
4086,R007,2026-03-12T08:58:00+00:00,2026-03-12T11:43:00,2026-03-12T14:12:00,330
4087,R007,2026-03-12T21:53:00+00:00,2026-03-12T20:33:00,2026-03-13T00:09:00,330
4088,R007,2026-03-10T23:56:00Z,2026-03-12T00:17:00,2026-03-12T02:49:00,330
4089,R007,2026-03-11T23:44:00Z,2026-03-12T04:46:00,2026-03-12T08:05:00,330
4090,R007,2026-03-12T15:19:00+00:00,2026-03-12T21:40:00,2026-03-13T01:14:00,330
4091,R007,2026-03-13T02:44:00Z,2026-03-12T21:50:00,2026-03-13T01:24:00,330
4092,R007,2026-03-12T21:42:00Z,2026-03-12T11:26:00,2026-03-12T14:16:00,330
4093,R007,2026-03-12T13:38:00Z,2026-03-12T20:47:00,2026-03-12T23:49:00,330
4094,R007,2026-03-12T07:33:00Z,2026-03-12T11:20:00,2026-03-12T14:19:00,330
4095,R007,2026-03-11T21:31:00+00:00,2026-03-12T11:45:00,2026-03-12T14:39:00,330
4096,R007,2026-03-10T22:50:00Z,2026-03-12T05:17:00,2026-03-12T08:14:00,330
4097,R007,2026-03-12T05:48:00Z,2026-03-12T11:11:00,2026-03-12T14:31:00,330
4098,R007,2026-03-12T00:55:00+00:00,2026-03-12T22:10:00,2026-03-13T01:47:00,330
4099,R007,2026-03-12T15:16:00Z,2026-03-12T21:45:00,2026-03-13T01:25:00,330
4100,R007,2026-03-10T22:39:00+00:00,2026-03-11T23:56:00,2026-03-12T02:46:00,330
4101,R007,2026-03-12T00:13:00Z,2026-03-12T04:41:00,2026-03-12T08:19:00,330
4102,R007,2026-03-12T04:23:00Z,2026-03-12T11:37:00,2026-03-12T14:21:00,330
4103,R007,2026-03-11T19:53:00Z,2026-03-11T23:42:00,2026-03-12T02:54:00,330
4104,R007,2026-03-11T23:46:00+00:00,2026-03-12T04:45:00,2026-03-12T08:05:00,330
4105,R007,2026-03-13T01:31:00+00:00,2026-03-12T22:04:00,2026-03-13T01:44:00,330
4106,R007,2026-03-11T23:57:00Z,2026-03-11T23:41:00,2026-03-12T02:47:00,330
4107,R007,2026-03-12T23:49:00+00:00,2026-03-12T11:41:00,2026-03-12T14:44:00,330
4108,R007,2026-03-11T02:21:00+00:00,2026-03-12T04:57:00,2026-03-12T08:07:00,330
4109,R007,2026-03-12T16:19:00Z,2026-03-12T22:04:00,2026-03-13T01:37:00,330
4110,R007,2026-03-12T14:55:00Z,2026-03-12T20:19:00,2026-03-13T00:12:00,330
4111,R007,2026-03-11T23:45:00+00:00,2026-03-12T21:58:00,2026-03-13T01:49:00,330
4112,R007,2026-03-11T00:10:00+00:00,2026-03-12T05:12:00,2026-03-12T07:52:00,330
4113,R007,2026-03-12T19:05:00Z,2026-03-12T22:06:00,2026-03-13T01:48:00,330
4114,R007,2026-03-12T12:50:00+00:00,2026-03-12T20:16:00,2026-03-12T23:46:00,330
4115,R007,2026-03-11T23:49:00Z,2026-03-12T11:22:00,2026-03-12T14:29:00,330
4116,R007,2026-03-12T15:08:00+00:00,2026-03-12T20:37:00,2026-03-13T00:06:00,330
4117,R007,2026-03-12T00:05:00Z,2026-03-12T05:11:00,2026-03-12T07:47:00,330
4118,R007,2026-03-11T00:05:00Z,2026-03-11T23:43:00,2026-03-12T03:05:00,330
4119,R007,2026-03-12T01:18:00Z,2026-03-12T00:17:00,2026-03-12T03:04:00,330
4120,R007,2026-03-11T23:54:00Z,2026-03-11T23:51:00,2026-03-12T02:55:00,330
4121,R007,2026-03-10T23:07:00+00:00,2026-03-12T04:51:00,2026-03-12T08:18:00,330
4122,R007,2026-03-12T05:59:00Z,2026-03-12T11:40:00,2026-03-12T14:43:00,330
4123,R007,2026-03-12T00:08:00Z,2026-03-12T20:18:00,2026-03-13T00:04:00,330
4124,R007,2026-03-12T02:02:00Z,2026-03-12T04:51:00,2026-03-12T08:12:00,330
4125,R007,2026-03-12T16:47:00Z,2026-03-12T20:15:00,2026-03-13T00:00:00,330
4126,R007,2026-03-13T00:06:00Z,2026-03-12T20:12:00,2026-03-13T00:17:00,330
4127,R007,2026-03-11T23:44:00+00:00,2026-03-12T05:08:00,2026-03-12T07:54:00,330
4128,R007,2026-03-12T00:24:00+00:00,2026-03-12T22:03:00,2026-03-13T01:34:00,330
4129,R007,2026-03-12T15:17:00Z,2026-03-12T21:44:00,2026-03-13T01:37:00,330
4130,R007,2026-03-12T18:49:00+00:00,2026-03-12T22:03:00,2026-03-13T01:37:00,330
4131,R007,2026-03-11T23:59:00+00:00,2026-03-12T21:42:00,2026-03-13T01:46:00,330
4132,R007,2026-03-12T01:38:00+00:00,2026-03-12T11:36:00,2026-03-12T14:43:00,330
4133,R007,2026-03-11T21:16:00Z,2026-03-12T00:10:00,2026-03-12T02:48:00,330
4134,R007,2026-03-12T23:59:00Z,2026-03-12T20:20:00,2026-03-12T23:58:00,330
4135,R007,2026-03-12T17:01:00+00:00,2026-03-12T22:19:00,2026-03-13T01:19:00,330
4136,R007,2026-03-12T02:40:00Z,2026-03-12T11:43:00,2026-03-12T14:14:00,330
4137,R007,2026-03-11T23:22:00+00:00,2026-03-12T05:05:00,2026-03-12T07:44:00,330
4138,R007,2026-03-11T01:44:00Z,2026-03-11T23:45:00,2026-03-12T03:01:00,330
4139,R007,2026-03-12T06:33:00Z,2026-03-12T11:46:00,2026-03-12T14:32:00,330
4140,R007,2026-03-11T00:09:00+00:00,2026-03-12T00:09:00,2026-03-12T03:16:00,330
4141,R007,2026-03-12T01:53:00+00:00,2026-03-13T05:07:00,2026-03-13T07:53:00,330
4142,R007,2026-03-13T15:05:00Z,2026-03-13T22:16:00,2026-03-14T01:45:00,330
4143,R007,2026-03-13T21:36:00+00:00,2026-03-13T22:14:00,2026-03-14T01:31:00,330
4144,R007,2026-03-12T00:55:00+00:00,2026-03-12T23:42:00,2026-03-13T03:10:00,330
4145,R007,2026-03-13T15:05:00Z,2026-03-13T20:29:00,2026-03-13T23:49:00,330
4146,R007,2026-03-12T23:33:00+00:00,2026-03-13T05:05:00,2026-03-13T07:50:00,330
4147,R007,2026-03-12T23:55:00Z,2026-03-13T11:11:00,2026-03-13T14:12:00,330
4148,R007,2026-03-13T02:01:00Z,2026-03-13T20:46:00,2026-03-13T23:53:00,330
4149,R007,2026-03-13T05:49:00+00:00,2026-03-13T11:26:00,2026-03-13T14:50:00,330
4150,R007,2026-03-13T15:27:00+00:00,2026-03-13T21:44:00,2026-03-14T01:30:00,330
4151,R007,2026-03-12T20:59:00+00:00,2026-03-12T23:44:00,2026-03-13T03:08:00,330
4152,R007,2026-03-12T18:35:00Z,2026-03-13T00:01:00,2026-03-13T03:19:00,330
4153,R007,2026-03-13T12:58:00+00:00,2026-03-13T20:41:00,2026-03-14T00:05:00,330
4154,R007,2026-03-12T23:57:00Z,2026-03-12T23:42:00,2026-03-13T03:09:00,330
4155,R007,2026-03-12T21:47:00Z,2026-03-13T04:42:00,2026-03-13T07:52:00,330
4156,R007,2026-03-13T01:15:00Z,2026-03-13T20:14:00,2026-03-13T23:54:00,330
4157,R007,2026-03-12T21:45:00Z,2026-03-13T05:20:00,2026-03-13T07:45:00,330
4158,R007,2026-03-13T16:28:00+00:00,2026-03-13T22:08:00,2026-03-14T01:17:00,330
4159,R007,2026-03-12T21:47:00+00:00,2026-03-13T00:19:00,2026-03-13T02:48:00,330
4160,R007,2026-03-12T20:49:00Z,2026-03-13T00:08:00,2026-03-13T02:51:00,330
4161,R007,2026-03-12T23:59:00Z,2026-03-13T05:20:00,2026-03-13T07:41:00,330
4162,R007,2026-03-13T00:03:00+00:00,2026-03-13T00:10:00,2026-03-13T02:59:00,330
4163,R007,2026-03-13T15:20:00Z,2026-03-13T21:53:00,2026-03-14T01:20:00,330
4164,R007,2026-03-13T00:03:00Z,2026-03-13T20:47:00,2026-03-13T23:48:00,330
4165,R007,2026-03-13T21:58:00Z,2026-03-13T11:26:00,2026-03-13T14:12:00,330
4166,R007,2026-03-14T00:06:00Z,2026-03-13T22:07:00,2026-03-14T01:42:00,330
4167,R007,2026-03-13T16:47:00+00:00,2026-03-13T22:06:00,2026-03-14T01:16:00,330
4168,R007,2026-03-13T00:02:00+00:00,2026-03-13T11:43:00,2026-03-13T14:29:00,330
4169,R007,2026-03-14T02:13:00+00:00,2026-03-13T11:13:00,2026-03-13T14:25:00,330
4170,R007,2026-03-12T21:06:00+00:00,2026-03-13T11:40:00,2026-03-13T14:37:00,330
4171,R007,2026-03-13T04:27:00Z,2026-03-13T11:49:00,2026-03-13T14:17:00,330
4172,R007,2026-03-13T02:35:00Z,2026-03-13T05:11:00,2026-03-13T08:14:00,330
4173,R007,2026-03-12T15:51:00Z,2026-03-12T23:40:00,2026-03-13T03:11:00,330
4174,R007,2026-03-12T00:28:00+00:00,2026-03-13T00:18:00,2026-03-13T03:06:00,330
4175,R007,2026-03-12T20:21:00+00:00,2026-03-12T23:47:00,2026-03-13T02:45:00,330
4176,R007,2026-03-12T23:50:00Z,2026-03-13T20:32:00,2026-03-14T00:02:00,330
4177,R007,2026-03-13T00:08:00+00:00,2026-03-13T20:30:00,2026-03-13T23:46:00,330
4178,R007,2026-03-12T00:00:00+00:00,2026-03-13T00:09:00,2026-03-13T02:42:00,330
4179,R007,2026-03-14T00:46:00+00:00,2026-03-13T22:09:00,2026-03-14T01:17:00,330
4180,R007,2026-03-13T15:22:00Z,2026-03-13T20:49:00,2026-03-13T23:51:00,330
4181,R007,2026-03-12T21:56:00Z,2026-03-13T00:07:00,2026-03-13T02:44:00,330
4182,R007,2026-03-12T15:49:00+00:00,2026-03-12T23:52:00,2026-03-13T02:49:00,330
4183,R007,2026-03-12T18:41:00Z,2026-03-13T00:18:00,2026-03-13T02:57:00,330
4184,R007,2026-03-13T21:10:00Z,2026-03-13T21:47:00,2026-03-14T01:28:00,330
4185,R007,2026-03-12T22:32:00+00:00,2026-03-13T04:53:00,2026-03-13T08:05:00,330
4186,R007,2026-03-12T23:49:00Z,2026-03-13T04:56:00,2026-03-13T07:42:00,330
4187,R007,2026-03-14T00:02:00Z,2026-03-13T11:23:00,2026-03-13T14:38:00,330
4188,R007,2026-03-11T22:56:00Z,2026-03-13T00:05:00,2026-03-13T02:42:00,330
4189,R007,2026-03-13T23:56:00Z,2026-03-13T11:12:00,2026-03-13T14:27:00,330
4190,R007,2026-03-14T00:06:00+00:00,2026-03-13T11:44:00,2026-03-13T14:43:00,330
4191,R007,2026-03-12T00:18:00Z,2026-03-13T04:48:00,2026-03-13T07:46:00,330
4192,R007,2026-03-13T17:43:00Z,2026-03-13T20:41:00,2026-03-14T00:08:00,330
4193,R007,2026-03-13T01:52:00+00:00,2026-03-13T04:46:00,2026-03-13T07:43:00,330
4194,R007,2026-03-13T08:19:00Z,2026-03-13T11:15:00,2026-03-13T14:48:00,330
4195,R007,2026-03-12T18:13:00Z,2026-03-12T23:50:00,2026-03-13T02:40:00,330
4196,R007,2026-03-12T00:55:00Z,2026-03-13T05:05:00,2026-03-13T07:41:00,330
4197,R007,2026-03-12T22:32:00Z,2026-03-13T05:14:00,2026-03-13T08:01:00,330
4198,R007,2026-03-12T23:56:00+00:00,2026-03-13T20:34:00,2026-03-14T00:00:00,330
4199,R007,2026-03-13T16:59:00+00:00,2026-03-13T22:16:00,2026-03-14T01:38:00,330
4200,R007,2026-03-13T13:48:00+00:00,2026-03-13T20:28:00,2026-03-14T00:00:00,330
4201,R007,2026-03-14T23:46:00+00:00,2026-03-14T22:02:00,2026-03-15T01:21:00,330
4202,R007,2026-03-14T05:19:00+00:00,2026-03-14T11:11:00,2026-03-14T14:30:00,330
4203,R007,2026-03-15T00:39:00Z,2026-03-14T11:35:00,2026-03-14T14:48:00,330
4204,R007,2026-03-13T23:11:00Z,2026-03-14T00:00:00,2026-03-14T02:41:00,330
4205,R007,2026-03-13T22:14:00Z,2026-03-14T00:17:00,2026-03-14T02:50:00,330
4206,R007,2026-03-13T23:53:00Z,2026-03-14T05:08:00,2026-03-14T08:09:00,330
4207,R007,2026-03-13T02:13:00+00:00,2026-03-14T00:04:00,2026-03-14T02:58:00,330
4208,R007,2026-03-14T16:37:00Z,2026-03-14T20:45:00,2026-03-14T23:41:00,330
4209,R007,2026-03-13T00:10:00+00:00,2026-03-14T00:01:00,2026-03-14T03:10:00,330
4210,R007,2026-03-14T00:09:00Z,2026-03-14T20:50:00,2026-03-14T23:53:00,330
4211,R007,2026-03-12T22:40:00+00:00,2026-03-13T23:43:00,2026-03-14T02:40:00,330
4212,R007,2026-03-14T23:47:00Z,2026-03-14T21:57:00,2026-03-15T01:48:00,330
4213,R007,2026-03-12T21:46:00+00:00,2026-03-14T04:58:00,2026-03-14T08:14:00,330
4214,R007,2026-03-14T01:57:00+00:00,2026-03-14T11:10:00,2026-03-14T14:34:00,330
4215,R007,2026-03-13T23:09:00+00:00,2026-03-14T11:14:00,2026-03-14T14:26:00,330
4216,R007,2026-03-14T00:13:00+00:00,2026-03-14T21:45:00,2026-03-15T01:14:00,330
4217,R007,2026-03-14T22:49:00Z,2026-03-14T20:34:00,2026-03-14T23:54:00,330
4218,R007,2026-03-14T05:45:00Z,2026-03-14T11:24:00,2026-03-14T14:32:00,330
4219,R007,2026-03-13T22:12:00Z,2026-03-14T00:01:00,2026-03-14T02:42:00,330
4220,R007,2026-03-13T00:37:00+00:00,2026-03-14T05:10:00,2026-03-14T07:47:00,330
4221,R007,2026-03-13T22:49:00Z,2026-03-14T05:16:00,2026-03-14T08:16:00,330
4222,R007,2026-03-13T01:08:00+00:00,2026-03-14T04:43:00,2026-03-14T07:43:00,330
4223,R007,2026-03-14T16:39:00+00:00,2026-03-14T22:02:00,2026-03-15T01:20:00,330
4224,R007,2026-03-14T09:07:00Z,2026-03-14T11:47:00,2026-03-14T14:21:00,330
4225,R007,2026-03-14T14:50:00+00:00,2026-03-14T20:23:00,2026-03-14T23:48:00,330
4226,R007,2026-03-15T00:03:00+00:00,2026-03-14T22:17:00,2026-03-15T01:43:00,330
4227,R007,2026-03-14T23:48:00+00:00,2026-03-14T20:36:00,2026-03-14T23:51:00,330
4228,R007,2026-03-12T23:53:00Z,2026-03-14T00:15:00,2026-03-14T02:55:00,330
4229,R007,2026-03-14T00:03:00+00:00,2026-03-14T22:04:00,2026-03-15T01:19:00,330
4230,R007,2026-03-14T02:29:00+00:00,2026-03-14T20:17:00,2026-03-14T23:50:00,330
4231,R007,2026-03-15T00:48:00Z,2026-03-14T11:33:00,2026-03-14T14:20:00,330
4232,R007,2026-03-14T01:32:00Z,2026-03-14T11:28:00,2026-03-14T14:39:00,330
4233,R007,2026-03-13T22:49:00+00:00,2026-03-14T05:13:00,2026-03-14T07:44:00,330
4234,R007,2026-03-13T17:20:00Z,2026-03-13T23:46:00,2026-03-14T03:15:00,330
4235,R007,2026-03-14T00:28:00+00:00,2026-03-14T04:43:00,2026-03-14T08:13:00,330
4236,R007,2026-03-13T01:36:00+00:00,2026-03-14T00:16:00,2026-03-14T03:18:00,330
4237,R007,2026-03-14T09:16:00Z,2026-03-14T11:47:00,2026-03-14T14:23:00,330
4238,R007,2026-03-14T00:13:00Z,2026-03-14T20:33:00,2026-03-15T00:09:00,330
4239,R007,2026-03-14T16:21:00Z,2026-03-14T21:52:00,2026-03-15T01:37:00,330
4240,R007,2026-03-13T23:52:00+00:00,2026-03-14T04:47:00,2026-03-14T08:14:00,330
4241,R007,2026-03-15T01:08:00Z,2026-03-14T11:30:00,2026-03-14T14:13:00,330
4242,R007,2026-03-13T18:25:00Z,2026-03-14T00:10:00,2026-03-14T03:18:00,330
4243,R007,2026-03-14T14:20:00Z,2026-03-14T22:18:00,2026-03-15T01:48:00,330
4244,R007,2026-03-13T21:55:00Z,2026-03-14T20:41:00,2026-03-15T00:03:00,330
4245,R007,2026-03-14T06:05:00+00:00,2026-03-14T11:44:00,2026-03-14T14:12:00,330
4246,R007,2026-03-13T18:24:00+00:00,2026-03-13T23:45:00,2026-03-14T02:44:00,330
4247,R007,2026-03-13T01:12:00+00:00,2026-03-13T23:45:00,2026-03-14T02:45:00,330
4248,R007,2026-03-14T15:05:00Z,2026-03-14T20:29:00,2026-03-15T00:05:00,330
4249,R007,2026-03-13T00:03:00+00:00,2026-03-13T23:52:00,2026-03-14T03:09:00,330
4250,R007,2026-03-14T00:13:00+00:00,2026-03-14T05:06:00,2026-03-14T07:47:00,330
4251,R007,2026-03-12T23:59:00Z,2026-03-14T00:03:00,2026-03-14T03:08:00,330
4252,R007,2026-03-12T23:57:00+00:00,2026-03-14T04:44:00,2026-03-14T07:48:00,330
4253,R007,2026-03-13T02:56:00Z,2026-03-14T04:40:00,2026-03-14T08:00:00,330
4254,R007,2026-03-13T21:15:00Z,2026-03-14T11:35:00,2026-03-14T14:19:00,330
4255,R007,2026-03-14T01:33:00+00:00,2026-03-13T23:49:00,2026-03-14T02:52:00,330
4256,R007,2026-03-13T23:56:00Z,2026-03-14T05:18:00,2026-03-14T07:42:00,330
4257,R007,2026-03-14T00:07:00Z,2026-03-14T04:59:00,2026-03-14T07:40:00,330
4258,R007,2026-03-15T02:40:00+00:00,2026-03-14T11:30:00,2026-03-14T14:42:00,330
4259,R007,2026-03-13T22:52:00Z,2026-03-14T11:33:00,2026-03-14T14:22:00,330
4260,R007,2026-03-14T18:09:00+00:00,2026-03-14T20:41:00,2026-03-14T23:42:00,330
4261,R007,2026-03-14T23:47:00Z,2026-03-15T11:13:00,2026-03-15T14:10:00,330
4262,R007,2026-03-15T23:50:00+00:00,2026-03-15T20:25:00,2026-03-16T00:18:00,330
4263,R007,2026-03-15T01:14:00Z,2026-03-15T20:24:00,2026-03-16T00:02:00,330
4264,R007,2026-03-15T14:50:00+00:00,2026-03-15T22:09:00,2026-03-16T01:42:00,330
4265,R007,2026-03-15T07:30:00Z,2026-03-15T11:42:00,2026-03-15T14:44:00,330
4266,R007,2026-03-15T23:41:00+00:00,2026-03-15T20:38:00,2026-03-16T00:18:00,330
4267,R007,2026-03-14T22:06:00+00:00,2026-03-15T04:53:00,2026-03-15T07:51:00,330
4268,R007,2026-03-15T02:32:00+00:00,2026-03-15T11:21:00,2026-03-15T14:18:00,330
4269,R007,2026-03-15T16:47:00Z,2026-03-15T22:17:00,2026-03-16T01:29:00,330
4270,R007,2026-03-15T00:11:00Z,2026-03-15T11:16:00,2026-03-15T14:29:00,330
4271,R007,2026-03-16T00:10:00+00:00,2026-03-15T22:04:00,2026-03-16T01:32:00,330
4272,R007,2026-03-15T15:40:00Z,2026-03-15T20:36:00,2026-03-15T23:47:00,330
4273,R007,2026-03-14T23:57:00+00:00,2026-03-14T23:57:00,2026-03-15T02:47:00,330
4274,R007,2026-03-14T23:50:00+00:00,2026-03-15T22:06:00,2026-03-16T01:44:00,330
4275,R007,2026-03-15T23:47:00Z,2026-03-15T11:26:00,2026-03-15T14:42:00,330
4276,R007,2026-03-14T23:51:00+00:00,2026-03-15T11:11:00,2026-03-15T14:28:00,330
4277,R007,2026-03-15T00:52:00+00:00,2026-03-15T04:52:00,2026-03-15T08:09:00,330
4278,R007,2026-03-13T23:55:00Z,2026-03-15T00:09:00,2026-03-15T03:07:00,330
4279,R007,2026-03-15T05:59:00Z,2026-03-15T11:38:00,2026-03-15T14:39:00,330
4280,R007,2026-03-15T00:01:00Z,2026-03-15T05:09:00,2026-03-15T07:50:00,330
4281,R007,2026-03-15T23:31:00Z,2026-03-15T11:17:00,2026-03-15T14:29:00,330
4282,R007,2026-03-14T23:59:00Z,2026-03-15T04:46:00,2026-03-15T07:56:00,330
4283,R007,2026-03-15T16:15:00Z,2026-03-15T20:25:00,2026-03-16T00:17:00,330
4284,R007,2026-03-14T00:55:00+00:00,2026-03-15T04:48:00,2026-03-15T08:10:00,330
4285,R007,2026-03-14T00:11:00+00:00,2026-03-15T05:10:00,2026-03-15T08:17:00,330
4286,R007,2026-03-14T21:47:00+00:00,2026-03-15T11:35:00,2026-03-15T14:13:00,330
4287,R007,2026-03-15T06:00:00+00:00,2026-03-15T11:37:00,2026-03-15T14:17:00,330
4288,R007,2026-03-15T23:46:00Z,2026-03-15T11:41:00,2026-03-15T14:11:00,330
4289,R007,2026-03-15T13:33:00+00:00,2026-03-15T20:39:00,2026-03-16T00:08:00,330
4290,R007,2026-03-15T21:28:00+00:00,2026-03-15T22:08:00,2026-03-16T01:42:00,330
4291,R007,2026-03-15T06:02:00+00:00,2026-03-15T11:22:00,2026-03-15T14:26:00,330
4292,R007,2026-03-15T14:27:00Z,2026-03-15T20:10:00,2026-03-15T23:40:00,330
4293,R007,2026-03-15T01:23:00+00:00,2026-03-15T11:25:00,2026-03-15T14:17:00,330
4294,R007,2026-03-14T23:57:00+00:00,2026-03-15T22:15:00,2026-03-16T01:39:00,330
4295,R007,2026-03-16T00:14:00+00:00,2026-03-15T22:14:00,2026-03-16T01:39:00,330
4296,R007,2026-03-15T00:21:00+00:00,2026-03-15T21:58:00,2026-03-16T01:25:00,330
4297,R007,2026-03-14T23:51:00+00:00,2026-03-15T21:49:00,2026-03-16T01:15:00,330
4298,R007,2026-03-14T23:31:00+00:00,2026-03-15T00:11:00,2026-03-15T03:10:00,330
4299,R007,2026-03-16T00:06:00+00:00,2026-03-15T11:13:00,2026-03-15T14:47:00,330
4300,R007,2026-03-15T05:58:00Z,2026-03-15T11:20:00,2026-03-15T14:27:00,330
4301,R007,2026-03-15T01:54:00Z,2026-03-15T20:10:00,2026-03-16T00:12:00,330
4302,R007,2026-03-15T00:04:00+00:00,2026-03-15T00:10:00,2026-03-15T03:20:00,330
4303,R007,2026-03-15T16:53:00Z,2026-03-15T22:11:00,2026-03-16T01:30:00,330
4304,R007,2026-03-14T23:14:00+00:00,2026-03-15T04:53:00,2026-03-15T08:15:00,330
4305,R007,2026-03-14T23:55:00+00:00,2026-03-15T11:40:00,2026-03-15T14:47:00,330
4306,R007,2026-03-15T02:00:00Z,2026-03-15T22:19:00,2026-03-16T01:32:00,330
4307,R007,2026-03-15T05:10:00Z,2026-03-15T11:34:00,2026-03-15T14:31:00,330
4308,R007,2026-03-13T22:46:00+00:00,2026-03-14T23:52:00,2026-03-15T02:56:00,330
4309,R007,2026-03-15T06:18:00+00:00,2026-03-15T11:36:00,2026-03-15T14:45:00,330
4310,R007,2026-03-15T22:06:00Z,2026-03-15T11:20:00,2026-03-15T14:25:00,330
4311,R007,2026-03-15T16:35:00+00:00,2026-03-15T22:11:00,2026-03-16T01:43:00,330
4312,R007,2026-03-16T00:40:00Z,2026-03-15T20:40:00,2026-03-15T23:41:00,330
4313,R007,2026-03-14T21:39:00Z,2026-03-15T04:59:00,2026-03-15T07:55:00,330
4314,R007,2026-03-15T00:01:00+00:00,2026-03-15T21:57:00,2026-03-16T01:31:00,330
4315,R007,2026-03-14T00:14:00+00:00,2026-03-15T04:54:00,2026-03-15T07:48:00,330
4316,R007,2026-03-15T16:56:00+00:00,2026-03-15T20:49:00,2026-03-16T00:06:00,330
4317,R007,2026-03-15T23:29:00+00:00,2026-03-15T22:05:00,2026-03-16T01:12:00,330
4318,R007,2026-03-15T23:56:00Z,2026-03-15T22:18:00,2026-03-16T01:34:00,330
4319,R007,2026-03-14T18:47:00Z,2026-03-14T23:48:00,2026-03-15T03:13:00,330
4320,R007,2026-03-16T00:09:00+00:00,2026-03-15T20:39:00,2026-03-15T23:47:00,330
4321,R007,2026-03-17T00:01:00Z,2026-03-16T20:11:00,2026-03-17T00:15:00,330
4322,R007,2026-03-15T23:51:00Z,2026-03-16T20:39:00,2026-03-17T00:10:00,330
4323,R007,2026-03-15T23:30:00Z,2026-03-16T05:11:00,2026-03-16T08:08:00,330
4324,R007,2026-03-16T21:49:00+00:00,2026-03-16T22:16:00,2026-03-17T01:13:00,330
4325,R007,2026-03-16T15:18:00Z,2026-03-16T20:33:00,2026-03-16T23:57:00,330
4326,R007,2026-03-15T23:09:00+00:00,2026-03-16T00:19:00,2026-03-16T02:51:00,330
4327,R007,2026-03-16T16:48:00Z,2026-03-16T22:15:00,2026-03-17T01:29:00,330
4328,R007,2026-03-16T00:24:00+00:00,2026-03-16T21:45:00,2026-03-17T01:30:00,330
4329,R007,2026-03-15T23:22:00+00:00,2026-03-16T22:10:00,2026-03-17T01:27:00,330
4330,R007,2026-03-15T00:01:00+00:00,2026-03-16T05:05:00,2026-03-16T08:06:00,330
