shipment_id,pause_start_local,pause_end_local
4705,2026-03-11T12:10:00,2026-03-11T13:00:00
4705,2026-03-11T12:20:00,2026-03-11T12:50:00
4705,2026-03-11T12:45:00,2026-03-11T13:20:00
4706,2026-03-11T20:37:00,2026-03-11T20:52:00
4706,2026-03-11T21:47:00,2026-03-11T22:12:00
4707,2026-03-11T21:49:00,2026-03-12T01:36:00
4708,2026-03-11T05:18:00,2026-03-11T07:44:00
4709,2026-03-11T00:44:00,2026-03-11T01:29:00
4709,2026-03-11T01:04:00,2026-03-11T01:44:00
4710,2026-03-12T01:32:00,2026-03-12T02:07:00
4712,2026-03-11T22:50:00,2026-03-11T23:35:00
4712,2026-03-11T23:10:00,2026-03-11T23:50:00
4714,2026-03-11T21:59:00,2026-03-11T22:44:00
4715,2026-03-11T21:55:00,2026-03-12T01:19:00
4717,2026-03-11T22:38:00,2026-03-11T22:53:00
4717,2026-03-11T23:48:00,2026-03-12T00:13:00
4718,2026-03-11T12:30:00,2026-03-11T13:15:00
4718,2026-03-11T12:50:00,2026-03-11T13:30:00
4719,2026-03-11T12:10:00,2026-03-11T13:00:00
4719,2026-03-11T12:20:00,2026-03-11T12:50:00
4719,2026-03-11T12:45:00,2026-03-11T13:20:00
4720,2026-03-11T12:44:00,2026-03-11T13:44:00
4720,2026-03-11T12:59:00,2026-03-11T13:14:00
4721,2026-03-11T21:18:00,2026-03-11T22:03:00
4721,2026-03-11T21:38:00,2026-03-11T22:18:00
4722,2026-03-11T02:27:00,2026-03-11T03:02:00
4723,2026-03-11T11:34:00,2026-03-11T14:26:00
4725,2026-03-11T21:00:00,2026-03-11T21:50:00
4725,2026-03-11T21:10:00,2026-03-11T21:40:00
4725,2026-03-11T21:35:00,2026-03-11T22:10:00
4726,2026-03-11T01:09:00,2026-03-11T01:54:00
4726,2026-03-11T01:29:00,2026-03-11T02:09:00
4727,2026-03-11T22:06:00,2026-03-11T22:21:00
4727,2026-03-11T23:16:00,2026-03-11T23:41:00
4728,2026-03-11T20:20:00,2026-03-11T23:48:00
4729,2026-03-11T00:51:00,2026-03-11T00:51:00
4730,2026-03-11T21:27:00,2026-03-11T22:17:00
4730,2026-03-11T21:37:00,2026-03-11T22:07:00
4730,2026-03-11T22:02:00,2026-03-11T22:37:00
4731,2026-03-11T21:30:00,2026-03-11T22:15:00
4732,2026-03-11T23:31:00,2026-03-12T00:06:00
4733,2026-03-11T21:30:00,2026-03-11T22:20:00
4733,2026-03-11T21:40:00,2026-03-11T22:10:00
4733,2026-03-11T22:05:00,2026-03-11T22:40:00
4734,2026-03-11T12:52:00,2026-03-11T13:52:00
4734,2026-03-11T13:07:00,2026-03-11T13:22:00
4735,2026-03-11T00:32:00,2026-03-11T00:47:00
4735,2026-03-11T01:42:00,2026-03-11T02:07:00
4736,2026-03-11T22:35:00,2026-03-11T22:50:00
4736,2026-03-11T23:45:00,2026-03-12T00:10:00
4737,2026-03-11T11:37:00,2026-03-11T11:52:00
4737,2026-03-11T12:47:00,2026-03-11T13:12:00
4738,2026-03-11T21:44:00,2026-03-12T01:45:00
4739,2026-03-11T23:49:00,2026-03-12T00:24:00
4740,2026-03-11T21:06:00,2026-03-11T21:21:00
4740,2026-03-11T22:16:00,2026-03-11T22:41:00
4741,2026-03-12T20:30:00,2026-03-12T20:45:00
4741,2026-03-12T21:40:00,2026-03-12T22:05:00
4743,2026-03-12T00:47:00,2026-03-12T01:37:00
4743,2026-03-12T00:57:00,2026-03-12T01:27:00
4743,2026-03-12T01:22:00,2026-03-12T01:57:00
4744,2026-03-12T00:00:00,2026-03-12T02:49:00
4745,2026-03-12T12:48:00,2026-03-12T13:48:00
4745,2026-03-12T13:03:00,2026-03-12T13:18:00
4746,2026-03-12T22:18:00,2026-03-13T01:43:00
4747,2026-03-12T22:30:00,2026-03-12T23:20:00
4747,2026-03-12T22:40:00,2026-03-12T23:10:00
4747,2026-03-12T23:05:00,2026-03-12T23:40:00
4748,2026-03-12T23:18:00,2026-03-13T00:03:00
4748,2026-03-12T23:38:00,2026-03-13T00:18:00
4749,2026-03-12T11:04:00,2026-03-12T11:49:00
4750,2026-03-11T23:42:00,2026-03-12T02:55:00
4751,2026-03-12T00:46:00,2026-03-12T00:46:00
4752,2026-03-12T01:01:00,2026-03-12T01:46:00
4752,2026-03-12T01:21:00,2026-03-12T02:01:00
4753,2026-03-12T00:24:00,2026-03-12T00:54:00
4753,2026-03-12T00:54:00,2026-03-12T01:24:00
4754,2026-03-11T23:43:00,2026-03-12T03:11:00
4755,2026-03-12T20:56:00,2026-03-12T21:46:00
4755,2026-03-12T21:06:00,2026-03-12T21:36:00
4755,2026-03-12T21:31:00,2026-03-12T22:06:00
4756,2026-03-12T00:43:00,2026-03-12T00:43:00
4757,2026-03-12T12:13:00,2026-03-12T12:58:00
4757,2026-03-12T12:33:00,2026-03-12T13:13:00
4758,2026-03-12T00:37:00,2026-03-12T01:27:00
4758,2026-03-12T00:47:00,2026-03-12T01:17:00
4758,2026-03-12T01:12:00,2026-03-12T01:47:00
4759,2026-03-12T22:44:00,2026-03-12T23:14:00
4759,2026-03-12T23:14:00,2026-03-12T23:44:00
4760,2026-03-12T05:14:00,2026-03-12T05:29:00
4760,2026-03-12T06:24:00,2026-03-12T06:49:00
4761,2026-03-12T12:11:00,2026-03-12T12:11:00
4762,2026-03-12T20:58:00,2026-03-12T21:28:00
4762,2026-03-12T21:28:00,2026-03-12T21:58:00
4763,2026-03-12T00:02:00,2026-03-12T02:53:00
4764,2026-03-12T22:02:00,2026-03-13T01:45:00
4765,2026-03-12T11:41:00,2026-03-12T14:25:00
4766,2026-03-12T23:27:00,2026-03-13T00:02:00
4767,2026-03-12T12:13:00,2026-03-12T13:03:00
4767,2026-03-12T12:23:00,2026-03-12T12:53:00
4767,2026-03-12T12:48:00,2026-03-12T13:23:00
4769,2026-03-12T22:37:00,2026-03-12T23:27:00
4769,2026-03-12T22:47:00,2026-03-12T23:17:00
4769,2026-03-12T23:12:00,2026-03-12T23:47:00
4770,2026-03-12T05:28:00,2026-03-12T05:58:00
4770,2026-03-12T05:58:00,2026-03-12T06:28:00
4771,2026-03-12T11:10:00,2026-03-12T11:55:00
4772,2026-03-12T20:30:00,2026-03-12T21:15:00
4773,2026-03-12T14:07:00,2026-03-12T14:42:00
4774,2026-03-12T11:04:00,2026-03-12T11:49:00
4776,2026-03-12T00:57:00,2026-03-12T01:42:00
4776,2026-03-12T01:17:00,2026-03-12T01:57:00
4777,2026-03-12T00:20:00,2026-03-12T00:35:00
4777,2026-03-12T01:30:00,2026-03-12T01:55:00
4778,2026-03-13T01:33:00,2026-03-13T02:08:00
4779,2026-03-12T00:45:00,2026-03-12T01:30:00
4779,2026-03-12T01:05:00,2026-03-12T01:45:00
4780,2026-03-12T22:36:00,2026-03-12T23:06:00
4780,2026-03-12T23:06:00,2026-03-12T23:36:00
4781,2026-03-12T14:06:00,2026-03-12T14:41:00
4783,2026-03-12T05:36:00,2026-03-12T06:06:00
4783,2026-03-12T06:06:00,2026-03-12T06:36:00
4784,2026-03-12T12:27:00,2026-03-12T12:27:00
4785,2026-03-12T05:15:00,2026-03-12T08:18:00
4786,2026-03-12T12:26:00,2026-03-12T12:26:00
4787,2026-03-12T20:38:00,2026-03-12T23:44:00
4788,2026-03-12T05:11:00,2026-03-12T05:41:00
4788,2026-03-12T05:41:00,2026-03-12T06:11:00
4790,2026-03-12T11:40:00,2026-03-12T14:12:00
4792,2026-03-12T12:23:00,2026-03-12T13:08:00
4792,2026-03-12T12:43:00,2026-03-12T13:23:00
4794,2026-03-12T00:34:00,2026-03-12T00:49:00
4794,2026-03-12T01:44:00,2026-03-12T02:09:00
4795,2026-03-12T02:41:00,2026-03-12T03:16:00
4796,2026-03-12T21:54:00,2026-03-12T22:54:00
4796,2026-03-12T22:09:00,2026-03-12T22:24:00
4797,2026-03-12T05:18:00,2026-03-12T08:20:00
4798,2026-03-12T02:29:00,2026-03-12T03:04:00
4799,2026-03-12T12:18:00,2026-03-12T12:48:00
4799,2026-03-12T12:48:00,2026-03-12T13:18:00
4800,2026-03-12T04:48:00,2026-03-12T08:09:00
4801,2026-03-13T23:04:00,2026-03-13T23:49:00
4801,2026-03-13T23:24:00,2026-03-14T00:04:00
4802,2026-03-13T11:44:00,2026-03-13T14:14:00
4803,2026-03-13T22:42:00,2026-03-13T23:32:00
4803,2026-03-13T22:52:00,2026-03-13T23:22:00
4803,2026-03-13T23:17:00,2026-03-13T23:52:00
4804,2026-03-13T23:28:00,2026-03-14T00:28:00
4804,2026-03-13T23:43:00,2026-03-13T23:58:00
4805,2026-03-13T04:43:00,2026-03-13T05:28:00
4806,2026-03-13T00:09:00,2026-03-13T00:24:00
4806,2026-03-13T01:19:00,2026-03-13T01:44:00
4807,2026-03-13T07:41:00,2026-03-13T08:16:00
4808,2026-03-13T05:46:00,2026-03-13T05:46:00
4809,2026-03-13T21:52:00,2026-03-13T22:37:00
4810,2026-03-13T00:23:00,2026-03-13T01:13:00
4810,2026-03-13T00:33:00,2026-03-13T01:03:00
4810,2026-03-13T00:58:00,2026-03-13T01:33:00
4811,2026-03-13T00:23:00,2026-03-13T01:13:00
4811,2026-03-13T00:33:00,2026-03-13T01:03:00
4811,2026-03-13T00:58:00,2026-03-13T01:33:00
4812,2026-03-13T11:04:00,2026-03-13T11:49:00
4813,2026-03-13T04:50:00,2026-03-13T08:13:00
4814,2026-03-13T12:17:00,2026-03-13T13:02:00
4814,2026-03-13T12:37:00,2026-03-13T13:17:00
4815,2026-03-13T05:39:00,2026-03-13T06:09:00
4815,2026-03-13T06:09:00,2026-03-13T06:39:00
4816,2026-03-13T05:24:00,2026-03-13T05:54:00
4816,2026-03-13T05:54:00,2026-03-13T06:24:00
4817,2026-03-13T02:46:00,2026-03-13T03:21:00
4818,2026-03-13T12:20:00,2026-03-13T12:20:00
4819,2026-03-13T05:36:00,2026-03-13T06:26:00
4819,2026-03-13T05:46:00,2026-03-13T06:16:00
4819,2026-03-13T06:11:00,2026-03-13T06:46:00
4820,2026-03-13T20:41:00,2026-03-13T21:11:00
4820,2026-03-13T21:11:00,2026-03-13T21:41:00
4824,2026-03-13T05:04:00,2026-03-13T07:50:00
4825,2026-03-13T21:00:00,2026-03-13T21:50:00
4825,2026-03-13T21:10:00,2026-03-13T21:40:00
4825,2026-03-13T21:35:00,2026-03-13T22:10:00
4828,2026-03-13T20:20:00,2026-03-13T21:05:00
4829,2026-03-13T12:10:00,2026-03-13T13:00:00
4829,2026-03-13T12:20:00,2026-03-13T12:50:00
4829,2026-03-13T12:45:00,2026-03-13T13:20:00
4830,2026-03-13T06:07:00,2026-03-13T06:52:00
4830,2026-03-13T06:27:00,2026-03-13T07:07:00
4831,2026-03-13T20:44:00,2026-03-13T21:14:00
4831,2026-03-13T21:14:00,2026-03-13T21:44:00
4832,2026-03-13T23:02:00,2026-03-14T00:02:00
4832,2026-03-13T23:17:00,2026-03-13T23:32:00
4833,2026-03-13T00:11:00,2026-03-13T00:26:00
4833,2026-03-13T01:21:00,2026-03-13T01:46:00
4835,2026-03-13T23:22:00,2026-03-14T00:22:00
4835,2026-03-13T23:37:00,2026-03-13T23:52:00
4836,2026-03-13T22:00:00,2026-03-14T01:21:00
4837,2026-03-13T22:00:00,2026-03-13T22:45:00
4838,2026-03-13T22:48:00,2026-03-13T23:18:00
4838,2026-03-13T23:18:00,2026-03-13T23:48:00
4839,2026-03-13T10:56:00,2026-03-13T11:41:00
4840,2026-03-13T01:25:00,2026-03-13T02:25:00
4840,2026-03-13T01:40:00,2026-03-13T01:55:00
4841,2026-03-13T20:54:00,2026-03-13T21:44:00
4841,2026-03-13T21:04:00,2026-03-13T21:34:00
4841,2026-03-13T21:29:00,2026-03-13T22:04:00
4842,2026-03-13T00:32:00,2026-03-13T01:02:00
4842,2026-03-13T01:02:00,2026-03-13T01:32:00
4843,2026-03-13T00:30:00,2026-03-13T01:20:00
4843,2026-03-13T00:40:00,2026-03-13T01:10:00
4843,2026-03-13T01:05:00,2026-03-13T01:40:00
4844,2026-03-13T20:56:00,2026-03-13T21:26:00
4844,2026-03-13T21:26:00,2026-03-13T21:56:00
4845,2026-03-13T05:49:00,2026-03-13T06:19:00
4845,2026-03-13T06:19:00,2026-03-13T06:49:00
4846,2026-03-13T22:16:00,2026-03-14T01:43:00
4847,2026-03-13T20:20:00,2026-03-13T21:05:00
4848,2026-03-13T19:51:00,2026-03-13T20:36:00
4850,2026-03-13T01:04:00,2026-03-13T01:04:00
4852,2026-03-13T21:16:00,2026-03-13T21:46:00
4852,2026-03-13T21:46:00,2026-03-13T22:16:00
4853,2026-03-13T11:36:00,2026-03-13T11:51:00
4853,2026-03-13T12:46:00,2026-03-13T13:11:00
4856,2026-03-13T02:35:00,2026-03-13T03:10:00
4857,2026-03-13T11:24:00,2026-03-13T12:09:00
4858,2026-03-13T00:32:00,2026-03-13T00:32:00
4859,2026-03-13T20:12:00,2026-03-13T20:57:00
4860,2026-03-13T00:33:00,2026-03-13T01:03:00
4860,2026-03-13T01:03:00,2026-03-13T01:33:00
4862,2026-03-14T19:53:00,2026-03-14T20:38:00
4863,2026-03-14T12:20:00,2026-03-14T13:05:00
4863,2026-03-14T12:40:00,2026-03-14T13:20:00
4864,2026-03-14T04:54:00,2026-03-14T05:39:00
4865,2026-03-14T00:47:00,2026-03-14T00:47:00
4866,2026-03-14T12:31:00,2026-03-14T13:16:00
4866,2026-03-14T12:51:00,2026-03-14T13:31:00
4867,2026-03-14T05:50:00,2026-03-14T06:20:00
4867,2026-03-14T06:20:00,2026-03-14T06:50:00
4868,2026-03-14T20:29:00,2026-03-14T21:14:00
4869,2026-03-14T23:27:00,2026-03-15T00:02:00
4870,2026-03-14T12:01:00,2026-03-14T12:51:00
4870,2026-03-14T12:11:00,2026-03-14T12:41:00
4870,2026-03-14T12:36:00,2026-03-14T13:11:00
4872,2026-03-14T23:35:00,2026-03-15T00:10:00
4873,2026-03-14T01:14:00,2026-03-14T02:14:00
4873,2026-03-14T01:29:00,2026-03-14T01:44:00
4874,2026-03-14T22:13:00,2026-03-14T22:43:00
4874,2026-03-14T22:43:00,2026-03-14T23:13:00
4875,2026-03-14T21:07:00,2026-03-14T21:22:00
4875,2026-03-14T22:17:00,2026-03-14T22:42:00
4876,2026-03-14T11:17:00,2026-03-14T12:02:00
4877,2026-03-14T21:29:00,2026-03-14T21:29:00
4878,2026-03-14T23:36:00,2026-03-15T00:11:00
4879,2026-03-14T21:52:00,2026-03-15T01:25:00
4880,2026-03-14T22:32:00,2026-03-14T23:22:00
4880,2026-03-14T22:42:00,2026-03-14T23:12:00
4880,2026-03-14T23:07:00,2026-03-14T23:42:00
4881,2026-03-14T20:37:00,2026-03-14T20:52:00
4881,2026-03-14T21:47:00,2026-03-14T22:12:00
4883,2026-03-14T05:20:00,2026-03-14T07:48:00
4884,2026-03-14T05:31:00,2026-03-14T05:31:00
4885,2026-03-14T22:01:00,2026-03-15T01:39:00
4886,2026-03-14T00:26:00,2026-03-14T00:26:00
4889,2026-03-14T21:42:00,2026-03-14T22:27:00
4889,2026-03-14T22:02:00,2026-03-14T22:42:00
4890,2026-03-14T22:40:00,2026-03-14T23:25:00
4890,2026-03-14T23:00:00,2026-03-14T23:40:00
4891,2026-03-14T23:54:00,2026-03-15T00:29:00
4892,2026-03-14T03:04:00,2026-03-14T03:39:00
4894,2026-03-14T21:25:00,2026-03-14T22:10:00
4896,2026-03-14T12:10:00,2026-03-14T12:55:00
4896,2026-03-14T12:30:00,2026-03-14T13:10:00
4897,2026-03-14T22:11:00,2026-03-15T01:41:00
4898,2026-03-14T11:45:00,2026-03-14T12:00:00
4898,2026-03-14T12:55:00,2026-03-14T13:20:00
4899,2026-03-14T05:31:00,2026-03-14T05:31:00
4900,2026-03-14T20:54:00,2026-03-14T21:09:00
4900,2026-03-14T22:04:00,2026-03-14T22:29:00
4901,2026-03-14T01:13:00,2026-03-14T01:58:00
4901,2026-03-14T01:33:00,2026-03-14T02:13:00
4902,2026-03-14T12:57:00,2026-03-14T13:57:00
4902,2026-03-14T13:12:00,2026-03-14T13:27:00
4903,2026-03-14T21:03:00,2026-03-14T21:18:00
4903,2026-03-14T22:13:00,2026-03-14T22:38:00
4905,2026-03-14T22:07:00,2026-03-14T23:07:00
4905,2026-03-14T22:22:00,2026-03-14T22:37:00
4907,2026-03-14T22:21:00,2026-03-14T22:51:00
4907,2026-03-14T22:51:00,2026-03-14T23:21:00
4908,2026-03-14T22:00:00,2026-03-14T22:15:00
4908,2026-03-14T23:10:00,2026-03-14T23:35:00
4909,2026-03-14T22:12:00,2026-03-14T22:27:00
4909,2026-03-14T23:22:00,2026-03-14T23:47:00
4910,2026-03-14T23:30:00,2026-03-15T00:05:00
4911,2026-03-14T07:36:00,2026-03-14T08:11:00
4912,2026-03-14T23:00:00,2026-03-15T00:00:00
4912,2026-03-14T23:15:00,2026-03-14T23:30:00
4913,2026-03-14T08:01:00,2026-03-14T08:36:00
4914,2026-03-14T05:58:00,2026-03-14T06:48:00
4914,2026-03-14T06:08:00,2026-03-14T06:38:00
4914,2026-03-14T06:33:00,2026-03-14T07:08:00
4915,2026-03-14T13:10:00,2026-03-14T14:10:00
4915,2026-03-14T13:25:00,2026-03-14T13:40:00
4916,2026-03-14T22:25:00,2026-03-14T23:15:00
4916,2026-03-14T22:35:00,2026-03-14T23:05:00
4916,2026-03-14T23:00:00,2026-03-14T23:35:00
4917,2026-03-14T04:32:00,2026-03-14T05:17:00
4919,2026-03-14T00:22:00,2026-03-14T00:37:00
4919,2026-03-14T01:32:00,2026-03-14T01:57:00
4920,2026-03-14T21:09:00,2026-03-14T21:39:00
4920,2026-03-14T21:39:00,2026-03-14T22:09:00
4921,2026-03-15T05:12:00,2026-03-15T05:27:00
4921,2026-03-15T06:22:00,2026-03-15T06:47:00
4922,2026-03-15T22:54:00,2026-03-15T22:54:00
4923,2026-03-15T22:20:00,2026-03-15T22:35:00
4923,2026-03-15T23:30:00,2026-03-15T23:55:00
4924,2026-03-15T11:52:00,2026-03-15T12:07:00
4924,2026-03-15T13:02:00,2026-03-15T13:27:00
4925,2026-03-15T22:47:00,2026-03-15T23:32:00
4925,2026-03-15T23:07:00,2026-03-15T23:47:00
4926,2026-03-15T22:42:00,2026-03-15T23:27:00
4926,2026-03-15T23:02:00,2026-03-15T23:42:00
4927,2026-03-15T12:15:00,2026-03-15T12:45:00
4927,2026-03-15T12:45:00,2026-03-15T13:15:00
4928,2026-03-15T05:07:00,2026-03-15T08:15:00
4929,2026-03-14T23:58:00,2026-03-15T00:43:00
4931,2026-03-15T11:18:00,2026-03-15T14:40:00
4932,2026-03-15T21:35:00,2026-03-15T21:35:00
4933,2026-03-15T22:21:00,2026-03-15T22:51:00
4933,2026-03-15T22:51:00,2026-03-15T23:21:00
4934,2026-03-15T22:53:00,2026-03-15T23:38:00
4934,2026-03-15T23:13:00,2026-03-15T23:53:00
4935,2026-03-15T12:15:00,2026-03-15T13:00:00
4935,2026-03-15T12:35:00,2026-03-15T13:15:00
4936,2026-03-16T01:24:00,2026-03-16T01:59:00
4939,2026-03-15T22:33:00,2026-03-15T22:33:00
4940,2026-03-15T11:24:00,2026-03-15T14:47:00
4941,2026-03-15T21:05:00,2026-03-15T21:55:00
4941,2026-03-15T21:15:00,2026-03-15T21:45:00
4941,2026-03-15T21:40:00,2026-03-15T22:15:00
4943,2026-03-15T00:22:00,2026-03-15T00:52:00
4943,2026-03-15T00:52:00,2026-03-15T01:22:00
4944,2026-03-16T01:28:00,2026-03-16T02:03:00
4945,2026-03-15T21:14:00,2026-03-15T22:04:00
4945,2026-03-15T21:24:00,2026-03-15T21:54:00
4945,2026-03-15T21:49:00,2026-03-15T22:24:00
4946,2026-03-16T01:22:00,2026-03-16T01:57:00
4947,2026-03-15T00:40:00,2026-03-15T00:40:00
4949,2026-03-15T22:45:00,2026-03-15T23:30:00
4949,2026-03-15T23:05:00,2026-03-15T23:45:00
4950,2026-03-15T05:58:00,2026-03-15T06:43:00
4950,2026-03-15T06:18:00,2026-03-15T06:58:00
4951,2026-03-15T21:34:00,2026-03-15T21:34:00
4952,2026-03-15T07:55:00,2026-03-15T08:30:00
4953,2026-03-15T05:00:00,2026-03-15T05:15:00
4953,2026-03-15T06:10:00,2026-03-15T06:35:00
4954,2026-03-15T11:58:00,2026-03-15T11:58:00
4955,2026-03-15T20:07:00,2026-03-15T20:52:00
4956,2026-03-15T12:02:00,2026-03-15T12:17:00
4956,2026-03-15T13:12:00,2026-03-15T13:37:00
4957,2026-03-15T01:03:00,2026-03-15T02:03:00
4957,2026-03-15T01:18:00,2026-03-15T01:33:00
4958,2026-03-15T13:03:00,2026-03-15T14:03:00
4958,2026-03-15T13:18:00,2026-03-15T13:33:00
4959,2026-03-16T01:33:00,2026-03-16T02:08:00
4960,2026-03-15T05:55:00,2026-03-15T06:40:00
4960,2026-03-15T06:15:00,2026-03-15T06:55:00
4961,2026-03-15T06:24:00,2026-03-15T07:24:00
4961,2026-03-15T06:39:00,2026-03-15T06:54:00
4962,2026-03-15T20:51:00,2026-03-15T21:06:00
4962,2026-03-15T22:01:00,2026-03-15T22:26:00
4963,2026-03-15T21:07:00,2026-03-15T21:07:00
4964,2026-03-15T06:19:00,2026-03-15T07:19:00
4964,2026-03-15T06:34:00,2026-03-15T06:49:00
4965,2026-03-15T12:29:00,2026-03-15T13:14:00
4965,2026-03-15T12:49:00,2026-03-15T13:29:00
4966,2026-03-15T03:04:00,2026-03-15T03:39:00
4967,2026-03-15T04:45:00,2026-03-15T07:49:00
4968,2026-03-15T01:37:00,2026-03-15T02:37:00
4968,2026-03-15T01:52:00,2026-03-15T02:07:00
4969,2026-03-15T22:41:00,2026-03-15T23:11:00
4969,2026-03-15T23:11:00,2026-03-15T23:41:00
4970,2026-03-15T12:09:00,2026-03-15T12:09:00
4972,2026-03-15T07:59:00,2026-03-15T08:34:00
4973,2026-03-15T21:45:00,2026-03-16T01:40:00
4974,2026-03-15T21:54:00,2026-03-15T22:54:00
4974,2026-03-15T22:09:00,2026-03-15T22:24:00
4975,2026-03-15T22:59:00,2026-03-15T22:59:00
4976,2026-03-15T21:53:00,2026-03-15T22:53:00
4976,2026-03-15T22:08:00,2026-03-15T22:23:00
4977,2026-03-15T22:54:00,2026-03-15T22:54:00
4980,2026-03-15T20:46:00,2026-03-15T21:16:00
4980,2026-03-15T21:16:00,2026-03-15T21:46:00
4981,2026-03-16T21:31:00,2026-03-16T22:16:00
4983,2026-03-16T00:02:00,2026-03-16T03:06:00
4984,2026-03-15T23:43:00,2026-03-16T00:28:00
4985,2026-03-16T11:32:00,2026-03-16T14:47:00
4987,2026-03-16T11:56:00,2026-03-16T12:26:00
4987,2026-03-16T12:26:00,2026-03-16T12:56:00
4988,2026-03-16T20:33:00,2026-03-17T00:16:00
4990,2026-03-16T20:26:00,2026-03-16T21:11:00
4991,2026-03-16T22:27:00,2026-03-16T22:42:00
4991,2026-03-16T23:37:00,2026-03-17T00:02:00
4992,2026-03-16T06:06:00,2026-03-16T06:51:00
4992,2026-03-16T06:26:00,2026-03-16T07:06:00
4993,2026-03-16T00:23:00,2026-03-16T00:38:00
4993,2026-03-16T01:33:00,2026-03-16T01:58:00
4994,2026-03-16T12:25:00,2026-03-16T12:25:00
4995,2026-03-16T20:10:00,2026-03-16T20:55:00
4996,2026-03-16T21:11:00,2026-03-16T21:56:00
4996,2026-03-16T21:31:00,2026-03-16T22:11:00
4997,2026-03-16T05:38:00,2026-03-16T06:28:00
4997,2026-03-16T05:48:00,2026-03-16T06:18:00
4997,2026-03-16T06:13:00,2026-03-16T06:48:00
4998,2026-03-16T22:45:00,2026-03-16T23:35:00
4998,2026-03-16T22:55:00,2026-03-16T23:25:00
4998,2026-03-16T23:20:00,2026-03-16T23:55:00
4999,2026-03-16T07:31:00,2026-03-16T08:06:00
5000,2026-03-16T11:50:00,2026-03-16T12:05:00
5000,2026-03-16T13:00:00,2026-03-16T13:25:00
5001,2026-03-16T12:38:00,2026-03-16T13:38:00
5001,2026-03-16T12:53:00,2026-03-16T13:08:00
5002,2026-03-16T21:08:00,2026-03-16T21:38:00
5002,2026-03-16T21:38:00,2026-03-16T22:08:00
5004,2026-03-16T00:23:00,2026-03-16T00:53:00
5004,2026-03-16T00:53:00,2026-03-16T01:23:00
5005,2026-03-16T21:05:00,2026-03-16T21:35:00
5005,2026-03-16T21:35:00,2026-03-16T22:05:00
5006,2026-03-16T11:39:00,2026-03-16T11:54:00
5006,2026-03-16T12:49:00,2026-03-16T13:14:00
5007,2026-03-16T22:28:00,2026-03-16T22:43:00
5007,2026-03-16T23:38:00,2026-03-17T00:03:00
5009,2026-03-16T14:27:00,2026-03-16T15:02:00
5011,2026-03-16T07:37:00,2026-03-16T08:12:00
5012,2026-03-16T21:48:00,2026-03-17T01:17:00
5014,2026-03-16T22:33:00,2026-03-16T23:03:00
5014,2026-03-16T23:03:00,2026-03-16T23:33:00
5015,2026-03-16T21:45:00,2026-03-16T22:30:00
5016,2026-03-16T20:43:00,2026-03-16T20:58:00
5016,2026-03-16T21:53:00,2026-03-16T22:18:00
5017,2026-03-16T20:18:00,2026-03-16T23:43:00
5018,2026-03-16T00:31:00,2026-03-16T00:46:00
5018,2026-03-16T01:41:00,2026-03-16T02:06:00
5019,2026-03-17T01:12:00,2026-03-17T01:47:00
5020,2026-03-16T06:17:00,2026-03-16T07:02:00
5020,2026-03-16T06:37:00,2026-03-16T07:17:00
5021,2026-03-16T21:46:00,2026-03-17T01:38:00
5022,2026-03-16T00:32:00,2026-03-16T00:47:00
5022,2026-03-16T01:42:00,2026-03-16T02:07:00
5023,2026-03-16T23:23:00,2026-03-17T00:23:00
5023,2026-03-16T23:38:00,2026-03-16T23:53:00
5024,2026-03-16T12:08:00,2026-03-16T12:38:00
5024,2026-03-16T12:38:00,2026-03-16T13:08:00
5025,2026-03-16T12:47:00,2026-03-16T13:32:00
5025,2026-03-16T13:07:00,2026-03-16T13:47:00
5026,2026-03-16T06:36:00,2026-03-16T07:36:00
5026,2026-03-16T06:51:00,2026-03-16T07:06:00
5027,2026-03-16T22:55:00,2026-03-16T23:45:00
5027,2026-03-16T23:05:00,2026-03-16T23:35:00
5027,2026-03-16T23:30:00,2026-03-17T00:05:00
5030,2026-03-16T11:57:00,2026-03-16T12:12:00
5030,2026-03-16T13:07:00,2026-03-16T13:32:00
5031,2026-03-16T23:26:00,2026-03-17T00:01:00
5032,2026-03-16T05:53:00,2026-03-16T05:53:00
5034,2026-03-16T05:46:00,2026-03-16T06:16:00
5034,2026-03-16T06:16:00,2026-03-16T06:46:00
5036,2026-03-16T20:59:00,2026-03-16T21:14:00
5036,2026-03-16T22:09:00,2026-03-16T22:34:00
5037,2026-03-16T06:07:00,2026-03-16T06:52:00
5037,2026-03-16T06:27:00,2026-03-16T07:07:00
5038,2026-03-16T01:03:00,2026-03-16T01:03:00
5039,2026-03-16T20:55:00,2026-03-16T21:45:00
5039,2026-03-16T21:05:00,2026-03-16T21:35:00
5039,2026-03-16T21:30:00,2026-03-16T22:05:00
5040,2026-03-16T14:28:00,2026-03-16T15:03:00
5042,2026-03-17T22:32:00,2026-03-17T23:22:00
5042,2026-03-17T22:42:00,2026-03-17T23:12:00
5042,2026-03-17T23:07:00,2026-03-17T23:42:00
5043,2026-03-17T21:35:00,2026-03-17T21:35:00
5044,2026-03-17T06:17:00,2026-03-17T07:02:00
5044,2026-03-17T06:37:00,2026-03-17T07:17:00
5045,2026-03-16T23:46:00,2026-03-17T03:06:00
5046,2026-03-17T20:52:00,2026-03-17T21:07:00
5046,2026-03-17T22:02:00,2026-03-17T22:27:00
5047,2026-03-17T21:47:00,2026-03-17T22:32:00
